X,id,PEDON_ID,Year,Location_U,Soil_Serie,Soil_Ser_1,Location,Lab_ID,Great_Grou,Order,Subgroup,Latitude,Longitude,Phase,Master_Hor,Suffix,Lower_Dept,Upper_Dept,Horizon_Mo,Horizon_Li,Calcium,Potassium,Magnesium,Sodium,CEC,Water_Solu,EC,Inorganic_,Organic_Ca,Water_So_1,Water_So_2,Water_So_3,Water_So_4,Water_So_5,Water_So_6,Total_Nitr,Exchangeab,Water_So_7,Extractabl,Extracta_1,clay_0_2,silt,clay_0_02,coase_sand,fine_sand,medium_san,total_sand,vc_sand,vf_sand,water_rtn_,water_rt_1,water_rt_2,b1,b2,b3,b4,b5,b6,b7,ari,ari_noBareSoil,CRSI,CRSI_noBareSoil,NDVI_July_Aug,NDVI_July_Aug_noBareSoil,NDVI_Sept_Oct,NDVI_Sept_Oct_noBareSoil,NDVI_SD,SAVI_Jul_Aug,SAVI_Jul_Aug_noBareSoil,SAVI_Sept_Oct,SAVI_Sept_Oct_noBareSoil,dem_3x3_sd3x3,dem_3x3_sd5x5,dem_3x3_sd9x9,dem_3x3_sd21x21,dem_9x9_sd21x21,dem_9x9_sd101x101,dem_3x3_tri,dem_5x5_tri,dem_9x9_tri,dem_9x9_tri_20,precip,temperature,MidSlope_Pos_100m,Norm_Height_100m,Slope_Height_100m,Stand_Height_100m,SWI_100m,Valley_Depth_100m
488,7814_1,7814,1987,300,BBC,Blaine lake,09DNE2044 26 W2,87-0101,Black,Chernozem,Calcareous,52.80746685,-105.7314785,NA,A,p,10,0,NA,NA,26.6,1.7,8.4,0.1,43.7,1.1,1,0.5,4.2,5.9,1.8,2.1,3.6,0.7,1,0.347,NA,NA,NA,NA,31.5,51.7,17.8,0.2,1.1,0.1,16.9,0.1,15.3,35.1,15.5,3.5,557.125,803,932.25,1483.625,2622,2921.727295,2251.5,2.58454752,2.728578568,0.849306226,0.854438126,0.6665591,0.671254098,0.206234217,0.365903497,0.230990136,0.998532356,1.021236589,0.310593108,0.608517245,0.650667906,0.984915435,1.592767715,2.642850876,2.265011787,4.386320114,1.480956912,1.324036837,1.151991367,1.913042068,514.2237795,287.9888306,0.114081062,0.399300575,1.578897476,401.6303101,7.750998974,2.157761097
489,7815_1,7815,1987,300,BBC,Blaine lake,12BNW1143 26 W2,87-0135,Black,Chernozem,Calcareous,52.69108664,-105.6768719,NA,A,pk,13,0,NA,NA,32.7,2.1,6.7,0.1,46.6,1.1,0.9,2.9,4.05,7.5,0.8,7,2.9,0.4,0.8,0.362,NA,0.8,NA,NA,47.2,43.7,15.9,0,1.3,0.1,9.1,0,7.3,38.1,24.5,3.2,631.4500122,868.6500244,1008.666626,1566.81665,2606.875,2983.896484,2342.753418,1.892745495,2.390222788,0.819701195,0.836152494,0.592417061,-3.40E+38,0.205999255,-3.40E+38,0.199616687,0.887610344,0.952854126,0.308591021,0.563983736,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,513.3769661,288.0554199,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
490,7816_1,7816,1987,300,HHA,Hoey,02BSE1044 27 W2,87-0153,Black,Chernozem,Orthic,52.77097602,-105.8340828,NA,A,p,17,0,NA,NA,24.4,1.7,8,0.1,44.6,1.1,0.6,0.3,4.84,3.2,0.4,4.3,2.5,0.5,0.8,0.417,NA,NA,NA,NA,24.4,49,13.6,0.9,3,0.7,26.6,1.1,20.6,33.4,17.8,2.5,643.4575195,885.6130981,1052.099976,1575.757324,2976.09375,2953.611816,2740.212402,2.67983675,2.999189854,0.842049956,0.850372136,0.650945783,-3.40E+38,0.184646472,-3.40E+38,0.235910484,0.976551533,1.011080645,0.276420091,0.607832799,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,511.2297868,288.0350647,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
491,7817_1,7817,1987,300,BBA,Blaine lake,09DNE1142 26 W2,87-0169,Black,Chernozem,Orthic,52.60383907,-105.62983,NA,A,p,13,0,NA,NA,28.1,1.8,9.2,NA,45.7,1.4,0.9,NA,4.66,5.5,0.5,5.9,3.3,0.4,1.1,0.381,NA,1,NA,NA,32.4,57.4,13.2,0.4,0.7,0.1,10.1,0.1,8.6,37.7,21.1,2.7,731.722229,976.375,1153.083252,1795.375,3083.958496,2999.394531,2871.520996,1.945290685,2.563087463,0.815549254,0.839374602,0.581353664,-3.40E+38,0.188569352,-3.40E+38,0.205565897,0.872861658,0.982087285,0.282763998,0.553687703,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,512.9246829,288.0978699,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
492,7818_1,7818,1987,300,CFA,Cut knife,08DSE0841 25 W2,87-0178,Black,Chernozem,Orthic,52.51287601,-105.5579035,NA,A,p,19,0,NA,NA,29.2,0.7,11,NA,39.7,0.3,0.7,0.5,3.56,5.2,0.3,5.5,3.6,0.5,0.7,0.284,NA,1.2,NA,NA,32.6,52.8,13.5,0.4,0.8,0.2,14.7,0.2,12.9,33.7,17.7,2.6,682.25,927.6843872,1091.514648,1641.109863,2920.115479,2982.702148,2634.09375,1.969748259,2.710105658,0.822173655,0.842922688,0.56484127,-3.40E+38,0.190038741,-3.40E+38,0.211256529,0.848033538,0.974170911,0.283287654,0.556727577,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,512.9480056,288.1324463,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
493,7819_1,7819,1987,300,CDC,Cudworth,12CNW0741 26 W2,87-0212,Black,Chernozem,Calcareous,52.51644579,-105.7435287,NA,A,pk,12,0,NA,NA,30.8,0.8,6.6,0.1,41.2,0.4,0.7,NA,3.14,5.4,1.1,5.6,2.1,0.6,0.6,0.233,NA,NA,NA,NA,45.6,47.2,16.5,0.3,2.9,0.5,7.2,0,3.4,36.7,22.8,3,747.9000244,1043.678589,1228.503906,1864.333252,3077.041504,2999.165039,2696.883789,1.701394558,2.304325819,0.81550169,0.837947547,0.531868935,-3.40E+38,0.204157233,-3.40E+38,0.192836529,0.798589843,0.923625477,0.30634545,0.542059583,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,507.9519556,288.1798706,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
494,7820_1,7820,1987,300,BBCS,Blaine lake,04BSW3542 27 W2,87-0221,Black,Chernozem,Calcareous,52.65465647,-105.7910035,Saline,A,pk,10,0,NA,NA,14.1,1.6,11.2,0.2,26.5,4.5,4,2.8,2.08,15.6,2.1,5.9,27.3,10.3,48.8,0.193,NA,NA,NA,NA,17.3,33.9,2.8,17.3,10,7,48.8,3.1,11.3,23.4,11.3,1.6,581.5,765.6875,891.7000122,1353.333374,2565.5,2936.136475,2247,2.177345276,2.564352512,0.830272913,0.841051579,0.605296969,0.651322722,0.211676359,0.434605718,0.201896822,0.906080451,0.96108989,0.317460423,0.638714876,0.34921667,0.677061081,1.476186633,3.159635544,3.025994778,18.15245056,1.196636438,1.115347385,1.071196079,2.127147913,509.769832,288.107605,0.38823843,0.259160995,1.670619845,386.7315979,8.176007271,4.115822792
495,7821_1,7821,1987,300,CMC,Craigmore,01BSE1142 28 W2,87-0234,Black,Chernozem,Calcareous,52.59655644,-105.917365,NA,A,p,19,0,NA,NA,23.3,0.6,12.3,0.1,37.2,0.2,0.6,NA,2.35,3.4,1.1,3.6,2.5,0.6,1,0.215,NA,NA,NA,NA,46.1,37.3,22.3,1.2,5.3,1.4,16.7,0.6,8.1,33.5,21.2,3.1,596.666687,846.9749756,1012.833313,1555.833374,2622.791748,2954.166748,2364,1.94402194,2.595674038,0.822417855,0.842719257,0.552588046,-3.40E+38,0.228400245,-3.40E+38,0.191491904,0.830223001,0.955098499,0.342029854,0.653481741,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,505.0096476,288.1879578,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
496,7822_1,7822,1987,300,CMA,Craigmore,04BSW2241 27 W2,87-0242,Black,Chernozem,Orthic,52.53839101,-105.8151619,NA,A,p,12,0,NA,NA,30,1,4.6,NA,39.9,0.9,1.1,NA,3.82,9.7,1.1,4.7,2.8,0.5,5.5,0.303,NA,0.8,NA,NA,25.8,49.6,3.8,1.3,7.8,1.7,24.6,0.2,13.4,29.4,13.8,2.3,684.416626,972.5856934,1156.775024,1792.023071,3085.25,2983.859131,2774.75,1.883012056,2.470301628,0.822425365,0.840930104,0.559627533,0.627711594,0.204946965,0.390700579,0.191367831,0.838107731,0.947040152,0.310221198,0.588272075,0.480970919,0.861262083,1.528076649,2.692637205,2.34747839,15.32805443,1.508174658,1.228995085,0.78296113,1.635511398,506.4380705,288.1913452,0.177435607,0.349879801,1.998387098,414.0814514,8.679691315,3.032164335
497,7823_1,7823,1987,300,CMA,Craigmore,01ASE0942 27 W2,87-0252,Black,Chernozem,Orthic,52.59632317,-105.8215144,NA,A,p,10,0,NA,NA,27.9,0.8,5.8,0.1,37.2,0.5,1.3,NA,3.5,9.8,0.5,4.7,4.5,0.9,1.7,0.269,NA,0.7,NA,NA,25.7,47.5,0,2.1,10.2,3,26.8,0.3,11.1,29.7,15.8,2.3,715.8805542,1003.400024,1187.099976,1721.8125,3081.857178,2999.753662,2839.8125,1.523609519,2.806769371,0.804794908,0.85182035,0.491634071,-3.40E+38,0.17856276,-3.40E+38,0.209249796,0.738046956,0.998017473,0.267478438,0.601875437,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,507.6320063,288.156311,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
498,7824_1,7824,1987,300,BBA,Blaine lake,09ANE0842 28 W2,87-0270,Black,Chernozem,Orthic,52.60389297,-105.989415,NA,A,p,13,0,NA,NA,14,1.4,7.3,0.1,30.8,0.9,0.6,NA,2.95,2.2,0.8,1.8,2.5,0.9,1.6,0.251,NA,NA,NA,NA,28.1,47.5,17.3,0.5,5.1,0.2,24.3,0.1,18.1,28.8,13.6,2,619.6436157,871.4210205,1031.204224,1566.905762,2843.833252,3015.347168,2649.928711,2.035871029,2.944649935,0.82839942,0.852281332,0.562682629,0.686881721,0.184346706,0.339677364,0.214507229,0.843846865,0.994980151,0.276186641,0.547259916,0.478171289,0.655596495,0.874477386,1.170515656,0.784300208,3.211513996,0.871505916,0.531947494,0.423812509,0.599487484,503.2462271,288.206665,0.112748772,0.555470467,1.819878817,423.7102051,7.458091736,1.240902424
499,7825_1,7825,1987,300,BBE,Blaine lake,06BSW3241 28 W2,87-0280,Black,Chernozem,Eluviated,52.57113219,-106.0012401,NA,A,p,15,0,NA,NA,23.2,2.1,8.6,NA,40.1,0.9,0.5,NA,4.04,2.2,0.8,2.4,1.9,0.4,0.8,0.324,NA,NA,NA,NA,34.5,53.9,13,0.2,0.9,0.1,11.5,0,10.3,33.5,18.8,2.7,641.0773926,908.1470337,1044.944458,1624.525024,2729.329102,3000.475098,2463.70752,1.44888258,2.505282879,0.798288703,0.838568509,0.440636814,-3.40E+38,0.178605542,-3.40E+38,0.194155964,0.661422721,0.942098404,0.266958693,0.532636034,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,502.0248222,288.2348328,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
500,7826_1,7826,1987,300,HMA,Hamlin,13CNW1946 26 W2,87-0298,Black,Chernozem,Orthic,53.03492066,-105.8010987,NA,A,p,13,0,NA,NA,18.3,0.8,3,NA,27.9,0.5,0.5,NA,2.66,3,0.2,3.3,1.4,0.5,0.9,0.235,NA,NA,NA,NA,17.7,27.8,4,0.3,31.1,1.2,54.4,0,21.7,20.2,11.4,1.5,483.125,653.75,755.1875,1257.224976,2291.5,2937.772705,2145.25,2.577646732,2.944857359,0.841219544,0.849569917,0.636049092,0.653669953,0.285026908,0.393683523,0.197414507,0.954613546,0.985647043,0.427093704,0.626789051,0.504776895,0.713891983,1.026162386,2.021936417,1.896595001,7.703277588,1.039630651,0.805425107,0.81887579,1.488992214,517.5030232,287.830658,0.03564778,0.476773024,2.530961037,399.2608948,8.496551514,3.010184526
501,7827_1,7827,1987,300,BUA,Bredenbury,15CNE2747 26 W2,87-0324,Black,Chernozem,Orthic,53.13788157,-105.7463902,NA,A,p,23,0,NA,NA,25.6,1.8,5.2,0.1,38.4,1,0.5,NA,3.89,3.8,0.3,2.9,1.8,0.4,1.3,0.315,NA,NA,NA,NA,25.2,35.8,8.4,0.3,10.8,0.2,39.1,0.2,27.3,29.9,15.8,2.1,NA,NA,NA,NA,NA,NA,NA,3.034417391,3.364803314,0.856459856,0.86190486,0.662165284,-3.40E+38,0.305888355,-3.40E+38,0.208459457,0.994285172,1.02144388,0.45784847,0.636050373,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,520.4213817,287.7604675,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
502,7828_1,7828,1987,7000,LCD,La corne,01CSE1148 26 W2,87-0345,Gray,Luvisol,Dark Gray,53.18349603,-105.725113,NA,A,p,12,0,NA,NA,12.1,0.5,2.4,0.1,20,0.4,0.7,NA,1.85,4.6,0.1,1.8,2.4,0.6,0.8,0.142,NA,NA,NA,NA,14.6,19.7,8.1,0.7,32.3,5.1,65.6,0,27.3,16.3,7.9,1.2,NA,NA,NA,NA,NA,NA,NA,1.315515161,1.427320719,0.784701765,0.792838514,0.463076115,-3.40E+38,0.329648077,-3.40E+38,0.092877883,0.696454508,0.736499453,0.493635586,0.5649652,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,521.6672098,287.7330627,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
503,7829_1,7829,1987,300,BBA,Blaine lake,12CNW1847 25 W2,87-0356,Black,Chernozem,Orthic,53.10479349,-105.6849684,NA,A,p,14,0,NA,NA,14.9,0.5,4.8,0.1,26.5,0.2,0.3,NA,2.02,2.3,0.2,2.2,1.3,0.6,0.7,0.161,NA,NA,NA,NA,22.7,34.8,16.7,0.1,18.7,0.4,42.5,0,23,22.3,11.7,1.9,541.6500244,762.9642944,920.375,1511.625,2733.9375,2907,2405,2.983066559,3.362165451,0.850598931,0.856509566,0.665631592,-3.40E+38,0.251784742,-3.40E+38,0.212095698,0.997632097,1.033172306,0.377209214,0.597994518,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,520.4436476,287.7869568,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
504,7830_1,7830,1987,300,HHE,Hoey,13CNW0547 27 W2,87-0365,Black,Chernozem,Eluviated,53.07904576,-105.9544784,NA,A,p,15,0,NA,NA,21.4,0.9,6.2,0.1,39.9,0.4,0.4,NA,4.32,2.4,0.2,1.7,1.4,0.7,0.9,0.371,NA,NA,NA,NA,30.6,32.3,14.3,0.5,15.8,1.1,37.1,0.1,19.3,28.7,17,2.4,509.4136963,710.2000122,835.5,1433.5625,2753.4375,2788.950684,2516.791504,2.994140148,3.227628708,0.854451239,0.858021975,0.666909754,-3.40E+38,0.263108134,-3.40E+38,0.206963668,1.001573121,1.0202576,0.394025499,0.58565062,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,516.7523312,287.7947388,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
505,7831_1,7831,1988,300,OXDS,Oxbow,09BNE2637 22 W2,88-0002,Black,Chernozem,Rego,52.21106322,-105.0311068,Saline,A,pk,8,0,NA,NA,26.3,0.8,3.4,0.1,28.7,0.5,0.7,4.7,2.89,6.4,0.2,7.3,1.7,0.6,0.5,0.273,NA,NA,NA,NA,25.2,31.7,15.6,6,15.9,7.7,43.1,1.2,12.1,24.2,13.8,1.8,653.1726074,898.972229,1058.5625,1624.95459,2871.75,2983.609863,2647.537354,1.683318257,2.396972895,0.81130892,0.835734427,0.507235646,0.599457979,0.179098874,0.332319558,0.196787362,0.761466714,0.914029379,0.268356821,0.51486959,-3.40E+38,0.188550636,0.717417717,1.585320115,1.561443925,5.957921028,0.621701419,0.616861343,0.609192371,1.089857817,517.5078427,288.2348328,0.048404355,0.440318346,1.875560999,525.2067261,7.459877968,1.77474308
506,7832_1,7832,1988,300,OXC,Oxbow,12CNW1037 20 W2,88-0028,Black,Chernozem,Calcareous,52.16748268,-104.7881573,NA,A,pk,13,0,NA,NA,23.9,0.6,3.7,0.1,28.7,0.3,0.8,3.2,2.37,6.5,0.2,6.7,2.2,0.7,1.1,0.267,NA,NA,NA,NA,21.5,30.9,13.7,6.6,17.4,8.1,47.6,2.3,13,24.4,12.9,1.7,689.2857056,940,1105.833374,1719.583374,2885.071533,2981.910645,2631.550049,1.632851601,2.166893721,0.810009539,0.830735147,0.495297223,0.573664427,0.187868997,0.358500421,0.192060437,0.744193101,0.870307953,0.281933673,0.560178716,0.165935546,0.253407836,0.388706088,0.743654966,0.575814486,2.777988911,0.348453701,0.21575281,0.200604796,0.47524184,522.1689732,288.2396545,0.197109789,0.39945519,1.697199941,522.9509888,8.875984192,2.490314484
507,7833_1,7833,1988,300,YKC,Yorkton,12CNW1037 20 W2,88-0038,Black,Chernozem,Calcareous,52.16748268,-104.7881573,NA,A,p,12,0,NA,NA,27.6,0.7,4.5,NA,32.1,0.4,1,NA,3.97,7.7,2.1,7.5,2.9,0.8,1,0.346,NA,NA,NA,NA,21.8,33.7,13.2,6.4,16.5,7.8,44.5,2.1,11.6,28.3,15.3,2,689.2857056,940,1105.833374,1719.583374,2885.071533,2981.910645,2631.550049,1.632851601,2.166893721,0.810009539,0.830735147,0.495297223,0.573664427,0.187868997,0.358500421,0.192060437,0.744193101,0.870307953,0.281933673,0.560178716,0.165935546,0.253407836,0.388706088,0.743654966,0.575814486,2.777988911,0.348453701,0.21575281,0.200604796,0.47524184,522.1689732,288.2396545,0.197109789,0.39945519,1.697199941,522.9509888,8.875984192,2.490314484
508,7834_1,7834,1988,300,NCA,Naicam,12BNW2440 21 W2,88-0048,Black,Chernozem,Orthic,52.45819873,-104.9057062,NA,A,p,14,0,NA,NA,32,1.6,8.8,0.1,39.9,0.8,0.8,2.2,4.2,4.6,0.8,6.6,2.9,0.9,1.2,0.404,NA,NA,NA,NA,33.2,52.9,18.1,0.7,2.9,1,13.9,0.6,8.8,38.6,22.5,2.7,641.5999756,859.6470337,995.194458,1522.75,2743.266602,2968.136475,2552.681885,1.538108826,2.69440794,0.799321175,0.842538953,0.485155821,0.634179354,0.186424285,0.411245823,0.202911155,0.727630284,0.965640488,0.28035622,0.56331191,0.405723751,0.545018315,0.788012862,1.590420723,1.548428535,7.214291573,0.718211889,0.596384823,0.585872412,1.12272799,526.244748,288.147583,0.25724715,0.364182353,1.562456489,503.6961365,9.488256454,2.649398565
509,7835_1,7835,1988,300,OXC,Oxbow,12CNW1440 22 W2,88-0063,Black,Chernozem,Calcareous,52.44377083,-105.0728448,NA,A,p,15,0,NA,NA,24.2,1.9,4.7,NA,32.3,1.8,0.9,1.2,3.94,5.3,2.2,6.3,2.3,0.5,0.7,0.325,NA,NA,NA,NA,24,39.7,10.4,5.6,12.1,6.5,36.3,2,10.1,27.8,15.7,1.8,705.972229,964.5166626,1124,1703.5,3001.279053,2967.729004,2744.399902,1.702576876,2.289092302,0.813377261,0.83548665,0.515446782,#NAME?,0.199093074,#NAME?,0.184665914,0.772987701,0.915948409,0.297847666,0.543082745,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,522.3873346,288.145813,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
510,7836_1,7836,1988,300,OXA,Oxbow,12CNW1440 22 W2,88-0071,Black,Chernozem,Orthic,52.44377083,-105.0728448,NA,A,p,10,0,NA,NA,24.7,1.4,5.7,0.1,33.2,0.9,0.6,NA,3.69,3.8,0.8,5.1,2.3,0.7,0.6,0.374,NA,NA,NA,NA,22.8,38.7,11.6,6.2,13.2,6.8,38.5,2.2,10.1,30.9,16.1,1.8,705.972229,964.5166626,1124,1703.5,3001.279053,2967.729004,2744.399902,1.702576876,2.289092302,0.813377261,0.83548665,0.515446782,#NAME?,0.199093074,#NAME?,0.184665914,0.772987701,0.915948409,0.297847666,0.543082745,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,522.3873346,288.145813,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
511,7837_1,7837,1988,300,WVD,Waitville,16ANE2240 22 W2,88-0079,Gray,Luvisol,Dark Gray,52.46182171,-105.0790957,NA,A,p,10,0,NA,NA,8.1,0.6,1.2,NA,11.7,0.6,0.6,NA,1.4,3.6,0.6,4.2,1.7,0.6,1,0.103,NA,NA,NA,NA,10.4,38.7,2,5.3,19.1,8.2,50.9,2.5,15.5,18.1,6.8,0.7,768.916687,1111.958252,1332.333252,2077.699951,3277.214355,2984.336426,2939.694336,1.678115606,2.164696217,0.811384499,0.833109915,0.480476618,0.546824217,0.197770417,0.32929334,0.169991521,0.722825467,0.861424004,0.295320513,0.573417683,0.573262513,1.004491568,2.00826025,5.370092869,4.350159645,10.78289509,2.217737198,1.875396967,1.009419203,3.437229872,522.6421173,288.1383667,0.207370222,0.553516507,4.104373932,526.5569458,6.620105267,1.107253194
512,7838_1,7838,1988,300,WHA,Whitewood,16ANE2240 22 W2,88-0088,Dark Gray,Chernozem,Orthic,52.46182171,-105.0790957,NA,A,p,8,0,NA,NA,9.4,0.6,2.1,NA,12.9,0.4,0.6,NA,1.35,4,0.4,4.8,2,0.5,0.5,0.107,NA,NA,NA,NA,12.9,32.9,8.8,7.4,20.3,9.5,54.2,2.9,13.9,17.9,7.9,0.9,768.916687,1111.958252,1332.333252,2077.699951,3277.214355,2984.336426,2939.694336,1.678115606,2.164696217,0.811384499,0.833109915,0.480476618,0.546824217,0.197770417,0.32929334,0.169991521,0.722825467,0.861424004,0.295320513,0.573417683,0.573262513,1.004491568,2.00826025,5.370092869,4.350159645,10.78289509,2.217737198,1.875396967,1.009419203,3.437229872,522.6421173,288.1383667,0.207370222,0.553516507,4.104373932,526.5569458,6.620105267,1.107253194
513,7840_1,7840,1988,300,EMD,Edam,08ASE2345 28 W2,88-0108,Humic,Regosol,Orthic,52.93946572,-105.9784159,NA,A,p,10,0,NA,NA,4.8,0.2,0.6,NA,8.2,0.3,0.4,NA,0.75,3.2,0.2,2.7,1.1,0.3,0.4,0.084,NA,NA,NA,NA,5.6,4,6.4,0.4,68,12,90.4,0.3,9.5,7.2,4.9,0.5,NA,NA,NA,NA,NA,NA,NA,3.61625886,3.707440376,0.873232901,0.877071977,0.747814953,-3.40E+38,0.353428364,-3.40E+38,0.189821098,1.120955349,1.126883263,0.527518147,0.632041098,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,512.52752,287.9188232,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
514,7841_1,7841,1988,300,MEA,Meota,08ASE2345 28 W2,88-0116,Black,Chernozem,Orthic,52.93946572,-105.9784159,NA,A,p,15,0,NA,NA,7.2,0.6,0.7,NA,11.7,0.6,0.3,NA,1.67,2.1,0.1,2.9,0.9,0.3,0.3,0.143,NA,NA,NA,NA,6.6,8.7,5.4,0.4,59.1,7,84.7,0.1,18,11.3,7.3,0.8,NA,NA,NA,NA,NA,NA,NA,3.61625886,3.707440376,0.873232901,0.877071977,0.747814953,-3.40E+38,0.353428364,-3.40E+38,0.189821098,1.120955349,1.126883263,0.527518147,0.632041098,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,512.52752,287.9188232,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
515,7842_1,7842,1988,300,EMA,Edam,08ASE2345 28 W2,88-0125,Regosolic,Regosol,Orthic,52.93946572,-105.9784159,NA,A,p,5,0,NA,NA,5.3,0.7,0.8,NA,8.4,1.4,0.6,0.1,0.98,3.5,0.1,1.9,1.4,0.1,0.3,0.085,NA,NA,NA,NA,4.1,3,2,0.4,71.7,12,92.9,0.1,8.6,7.1,5.7,0.5,NA,NA,NA,NA,NA,NA,NA,3.61625886,3.707440376,0.873232901,0.877071977,0.747814953,-3.40E+38,0.353428364,-3.40E+38,0.189821098,1.120955349,1.126883263,0.527518147,0.632041098,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,512.52752,287.9188232,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38,-3.40E+38
516,7843_1,7843,1988,1200,MEA,Meota,12CNW0546 26 W2,88-0132,Black,Chernozem,Orthic,52.98153005,-105.7758516,NA,A,p,16,0,NA,NA,13.7,0.4,1.5,NA,16.3,0.3,0.6,NA,1.62,4.7,0.1,5.2,1.2,0.5,0.4,0.146,NA,NA,NA,NA,8.3,19,6.3,18.6,21.3,11.6,72.7,8.8,12.2,13.6,7.5,0.8,NA,NA,NA,NA,NA,NA,NA,2.864910603,3.169332266,0.849916816,0.857306898,0.666383862,0.694360852,0.326438278,0.360692203,0.19857936,0.996318341,1.025768767,0.4889428,0.671028078,0.434942484,0.658640087,1.172449112,2.416285276,2.250808239,10.72790718,1.082532644,0.754508376,0.623386025,1.626001358,516.7418678,287.8692932,0.315003455,0.313026577,2.686281681,371.4728699,7.873785019,3.932129383
